Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30,SVENPY01,SVENPY02,SVENPY03,SVENPY04,SVENPY05,SVENPY06,SVENPY07,SVENPY08,SVENPY09,SVENPY10,SVENPY11,SVENPY12,SVENPY13,SVENPY14,SVENPY15,SVENPY16,SVENPY17,SVENPY18,SVENPY19,SVENPY20,SVENPY21,SVENPY22,SVENPY23,SVENPY24,SVENPY25,SVENPY26,SVENPY27,SVENPY28,SVENPY29,SVENPY30,SVENF01,SVENF02,SVENF03,SVENF04,SVENF05,SVENF06,SVENF07,SVENF08,SVENF09,SVENF10,SVENF11,SVENF12,SVENF13,SVENF14,SVENF15,SVENF16,SVENF17,SVENF18,SVENF19,SVENF20,SVENF21,SVENF22,SVENF23,SVENF24,SVENF25,SVENF26,SVENF27,SVENF28,SVENF29,SVENF30
2024-01-02,2.78832210744509,2.86262493019278,-2.52297347984431e-05,4.53884972259605,1.03438725202414,17.9660722609074,4.744968652193825,4.289348334740498,4.060336057860398,3.9492744760299963,3.9015948181278075,3.8888716925603006,3.8957220909841084,3.9134996148605685,3.9371686024102783,3.9637037514215905,3.991242039038693,4.018616952662313,4.045093323910502,4.070210975922093,4.093689410658206,4.115367889780838,4.13516670250735,4.153061502636839,4.169065934441048,4.183219650702,4.195579919855529,4.206215671728421,4.21520323080013,4.2226232363686735,4.228558409556438,4.233091932149277,4.236306272311766,4.238282339743024,4.23909888559195,4.238832085358706,4.806262164793976,4.348370176541715,4.119488233815023,4.008236549834921,3.95944137136236,3.9446414639812897,3.9485743024514885,3.962748538029061,3.982281538821897,4.004289020215197,4.027035170573983,4.049467354895573,4.0709518647030425,4.091118446424835,4.109765764856651,4.126802184448662,4.142207698312093,4.156008910357425,4.168262300353544,4.179042876604719,4.188436409960733,4.196534093475863,4.203428871162015,4.209212930267262,4.213976012985742,4.21780430959233,4.220779766041009,4.222979687479227,4.224476552644356,4.225337977638845,4.115968417638696,3.6544029865576677,3.58713633223741,3.6570438143364683,3.767404655665218,3.8824234886982483,3.9894028717567336,4.0843620346217335,4.166572170871859,4.236482491174825,4.294935536659313,4.342872545453529,4.38122494180557,4.410876375456233,4.43265137276126,4.447313903296514,4.4555695253384675,4.4580687126854155,4.45541046258574,4.448145853253679,4.436781435059796,4.42178242084122,4.403575671117671,4.382552480975058,4.359071179024127,4.33345954973243,4.306017090301546,4.277017112777334,4.246708701487623,4.215318535292456
2024-01-03,2.7045019672489126,2.980397772247793,-6.697973048612017e-05,4.692299972086291,1.0411189507505534,17.73126579174554,4.747381956565701,4.274280605723328,4.035720988865941,3.9196006899750238,3.869415153448521,3.85564225153932,3.8622687606188313,3.8802798683921713,3.9044207414610197,3.9315337079504005,3.9596750136348904,3.987628858177013,4.014630365421331,4.04020208951124,4.064054295963334,4.08602225770274,4.10602572291403,4.1240420649469325,4.140088111547213,4.154207620549295,4.166462513719058,4.176926663636799,4.185681446858654,4.192812538947059,4.198407595166783,4.202554570712387,4.205340507725117,4.206850666145728,4.207167909765381,4.206372282835049,4.808899605705141,4.333414357597438,4.0949658575086945,3.9786438247353986,3.927317849857448,3.9114248723557496,3.91507284096959,3.9294053167893783,3.9493249719936063,3.9718199786688455,3.9950785327363394,4.0180031265995915,4.039934311415243,4.060488024639599,4.079456626361606,4.096746899505513,4.112340198856574,4.126266276857138,4.13858578963034,4.149378448876525,4.1587349258924124,4.166751295782585,4.173525228402379,4.179153395810497,4.183729735413733,4.187344319306187,4.190082654865308,4.1920252924783705,4.1932476514456445,4.193819999797875,4.095196827618518,3.613802408306266,3.5418705254084104,3.6131868318358533,3.7270107985799736,3.845842989634055,3.9563073127191504,4.054186436664329,4.138700054869727,4.210319968112852,4.269938361653251,4.318553642697748,4.357154067470368,4.38667680227696,4.407995610883015,4.421919270998346,4.429193885455716,4.4305064863733294,4.426488949535766,4.4177218549644115,4.404738165665324,4.388026686143573,4.368035295887468,4.345173965256858,4.319817565296952,4.2923084840069805,4.262959061457539,4.232053855609941,4.199851750026338,4.166587913976027
2024-01-04,2.6376249598003327,2.9634127754040973,4.144829179713912e-05,5.1154824455369425,1.1592529985476998,16.835279982470027,4.769125916330211,4.330172017490404,4.101751020503025,3.9887299556440525,3.940235949338595,3.9283219118907353,3.937201901831626,3.9577110223000487,3.9843906495938333,4.013917441544732,4.044234353565992,4.074056670157966,4.102583237311523,4.129322856966142,4.153987027471471,4.176421933638846,4.196564274550662,4.2144119429046,4.230004184736636,4.243407950081871,4.254708372183616,4.264002052995868,4.271392289277065,4.276985661320801,4.280889591466237,4.283210600905406,4.2840530743346825,4.283518397003316,4.281704366632433,4.2787048091956645,4.830716585165865,4.389708000718077,4.161608530768677,4.048558726771648,3.999008163789756,3.9849422698757304,3.9906992061006856,4.007292606709126,4.02944878725043,4.054018983443511,4.079105068465622,4.103564480369825,4.12672181767468,4.148196068270856,4.167794315452485,4.185444721172633,4.201153348044541,4.214975826976462,4.22699849439718,4.23732570296093,4.2460712353344086,4.25335249069391,4.259286570980397,4.263987683122941,4.267565460150924,4.270123927072496,4.271760919852437,4.272567822038979,4.272629522491426,4.272024524940778,4.174688982487724,3.7051450080314083,3.623198390666394,3.690041955257242,3.8062054923914577,3.9309240176639038,4.048113992270276,4.152020287286815,4.241164857194207,4.315798762999998,4.376832389364678,4.425389151208827,4.462621981677849,4.489640386719785,4.507483846177443,4.51711447858943,4.519417559534607,4.515205096759574,4.505220455300012,4.490143202150057,4.470593835410529,4.447138270888894,4.420292045962077,4.390524236260278,4.35826109497304,4.323889429801741,4.287759734050748,4.250189088281375,4.211463848282041,4.171842134225319
2024-01-05,2.727718550153504,2.8448319396328365,-4.980904019382969e-05,5.078462121056993,1.1349061968471386,16.85171512764077,4.763511081415237,4.343451856665384,4.129181725466199,4.026401577049828,3.985273021108322,3.978700230681917,3.991515884810624,4.01498300513883,4.043933788898517,4.075242286100359,4.106986492635341,4.137975286433435,4.167473395379731,4.195036759663148,4.220411149000886,4.243468041841025,4.264163061975337,4.2825084352217075,4.298554379978689,4.312376324300565,4.324066004705041,4.333725201420327,4.341461295477881,4.34738410415873,4.351603625532784,4.354228437009186,4.355364569009403,4.355114726582006,4.353577767417097,4.350848369636297,4.824825426606625,4.402792983725808,4.188781789136444,4.085848780000647,4.043511303473193,4.0346224254615715,4.044147617962497,4.0635329700801455,4.0877978854782775,4.113992085386144,4.1403530070078975,4.165831942341632,4.189819512473952,4.2119819259166915,4.232160585875444,4.2503089719833405,4.266452075038951,4.280659844370774,4.293029558005183,4.303674001873281,4.3127135052063785,4.320270578608859,4.326466332898802,4.331418129368545,4.3352380879953225,4.338032195912545,4.33989983607921,4.340933609003139,4.341219356990734,4.340836326070779,4.190354150185908,3.7513098740775153,3.686682450260159,3.762279483918756,3.8824007594177754,4.008620966872302,4.126148254044421,4.2298933022385325,4.318704143047105,4.3929836524113846,4.453708091099736,4.502025714740604,4.539095342942204,4.566024002064037,4.583845295073197,4.593514346878237,4.595909339325041,4.591835517680604,4.582029980170605,4.567166567609849,4.547860585630454,4.524673263106595,4.498115920291436,4.468653848244015,4.436709911904783,4.402667892855534,4.366875588585377,4.329647684721254,4.291268415887889,4.251994029932717
2024-01-08,2.703759771847508,2.9329491968752994,-0.00011386210828121153,5.067858385107166,1.0606362740187216,16.930190276735797,4.746699227444026,4.299900015876192,4.078704316017188,3.975759996308761,3.936430686559239,3.9319586278574645,3.946671940125604,3.9717340034020907,4.002003839595793,4.034410691168623,4.067084871486411,4.098877122624949,4.129083643060014,4.1572834579947955,4.183239139645365,4.206834396095189,4.228033782708461,4.2468560777476405,4.263356328034304,4.277613533055465,4.289722078566772,4.299785713772867,4.307913284793987,4.314215699803312,4.318803769682503,4.321786678291073,4.323270909952726,4.323359511619136,4.32215160152438,4.319742060156911,4.807959189288394,4.358934761351268,4.137818622870084,4.034518160032972,3.99377802625454,3.9868104246663565,3.9980838192199415,4.018943665895354,4.044431359190277,4.071645939410357,4.098871598772991,4.125096750993411,4.149739661210679,4.172486636862492,4.193193610139911,4.211824599989984,4.228412308564282,4.243032394170101,4.255786421091355,4.266790445064029,4.276167334323984,4.284041609581351,4.290536006390857,4.295769228002657,4.299854527247241,4.302898868117072,4.30500249283258,4.30625877138052,4.306754245938946,4.306568807445096,4.1283413207705095,3.6807116943579805,3.629274034239484,3.716668391660369,3.844022955216092,3.9740920857403514,4.093535354353213,4.198232033411216,4.287567619351901,4.362214584031577,4.423273729044218,4.471945104688832,4.509404823477892,4.5367617210492055,4.555044791694286,4.565202306386608,4.56810519747844,4.5645518408833565,4.555273136237832,4.540937473638511,4.522155442450299,4.499484240589298,4.473431781786614,4.444460512652094,4.4129909560745695,4.379404998531616,4.344048938536912,4.307236312619724,4.269250514253083,4.230347220156164
2024-01-09,2.7726008401630615,2.88657883644586,-8.914151837300577e-05,4.903343987143195,1.030757285272384,17.546621487793495,4.75473782511615,4.305631058618243,4.084682303149395,3.981864348892336,3.942066455458563,3.9366596495456636,3.950198095542145,3.974032063515606,4.003147853434749,4.034552599573728,4.066419553678013,4.097619241065586,4.127452829938051,4.155495074144175,4.181498671707655,4.20533421116286,4.226951409139849,4.2463534745687985,4.263579793650964,4.278694024351178,4.291775788823754,4.302914808101607,4.312206724817571,4.319750111389039,4.325644322410879,4.329987955541997,4.3328777555330475,4.334407843768754,4.334669188587259,4.333749254635262,4.81625445189269,4.3648795177926925,4.1439804508625535,4.040794445004987,3.9996075097030905,3.991764164036792,4.0019528506916355,4.021694854644239,4.04614610698588,4.072471031826454,4.0989854420815055,4.124687812644867,4.148993366404421,4.171577805900498,4.192282430887513,4.2110548207930165,4.227910805766234,4.242909572676771,4.256137101007243,4.267695011745251,4.277693009128991,4.286243750475265,4.293459381540256,4.2994492279277985,4.304318295969721,4.308166343598539,4.311087353493361,4.313169289700587,4.314494052802589,4.315137572486021,4.130611510590153,3.685941521761356,3.6363494333070934,3.722094535277658,3.845962886967814,3.972247808022236,4.088468821800556,4.1908687227127395,4.278922408394223,4.353260892567572,4.414889356956708,4.464895329474478,4.5043423184679465,4.5342334497842245,4.5555013674245295,4.56900783773806,4.575546797186488,4.575848486496126,4.570583792224125,4.560368476095573,4.545767183592405,4.527297202479715,4.505431971212336,4.480604347539355,4.4532096508875885,4.423608492715449,4.392129408673257,4.359071305721914,4.324705736587994,4.289279013158213
2024-01-10,2.7640039903875384,2.866024302655976,4.736100284104948e-05,5.019246598603401,1.0450603121205646,17.418420172872406,4.747456389626219,4.307693867809352,4.091504995434782,3.9917492074104644,3.9543414500678846,3.9510045990958815,3.9664073933146184,3.991935221522733,4.022585465661201,4.05537075367786,4.088469728604278,4.120759383349107,4.1515483310605195,4.18041937616103,4.20713352606798,4.231569679428735,4.253685689021251,4.273492614644351,4.291037341291785,4.3063906370685405,4.31963882922133,4.330877935774536,4.340209493930177,4.347737579556912,4.3535666744125425,4.357800143958141,4.360539159437361,4.361881945928589,4.361923271177972,4.360754113164078,4.808687478513404,4.366728727596276,4.1506022823532405,4.050463322072053,4.01162167167115,4.005772753889277,4.017722361379353,4.039031991006346,4.064874683734937,4.092426470074839,4.1200143116556625,4.146648353099868,4.171755835013306,4.195024442599273,4.216307096015727,4.235562409798739,4.252816532155609,4.268138186441833,4.2816220885554594,4.293377807501483,4.303522237834937,4.312174511569182,4.319452581817018,4.325470965188887,4.330339294042508,4.3341614375724244,4.337035023040975,4.339051237757051,4.340294826548106,4.340844223435212,4.136908113508063,3.700623885778336,3.654106097718221,3.742512973664599,3.8692338926591283,3.9983379444750984,4.117111710675465,4.221676529850855,4.311470040197065,4.38713204499259,4.449697588725686,4.500291779017089,4.540017002534875,4.569913735909683,4.590949341566768,4.604017348561098,4.609940514258605,4.6094751081699155,4.603315450436391,4.592098347648047,4.57640730211344,4.556776459497509,4.533694293037353,4.507607034573474,4.478921866541896,4.448009889907077,4.415208882712097,4.3808258632221335,4.345139470821524,4.308402176999866
2024-01-11,2.8516550742557563,2.9272682400765206,-0.0001056342994800289,4.8530779803314426,0.8415263930927999,18.952915445409015,4.687940204473992,4.207672780241841,3.9953834383995543,3.907626412118365,3.8809766928139506,3.8856526279747543,3.906778046726615,3.936468829757297,3.970321002192189,4.00576668006029,4.0412608511295804,4.07585666597793,4.108971929729942,4.1402545421339845,4.169501648400333,4.19660925817303,4.221539849500413,4.2443009720619695,4.264930791201433,4.283488134116826,4.30004552797193,4.314684269094684,4.327490897054618,4.338554656593274,4.347965664251373,4.3558135840479215,4.362186674886761,4.367171111920682,4.370850511363877,4.37330560730916,4.748516561648773,4.265460067722054,4.052679144595878,3.9639570197189076,3.935372864141619,3.937157662871127,3.954561952368971,3.9798461304463455,4.008745701229252,4.038822681603259,4.068651957535538,4.097396809143023,4.124575620745233,4.1499274894538125,4.173331556294468,4.194756860413792,4.214230248803343,4.231815353490806,4.247598566622192,4.261679560494187,4.274164827873425,4.285163268648192,4.29478318536572,4.303130261393234,4.310306231216009,4.316408041607022,4.321527362204531,4.3257503448410155,4.3291575592662,4.331824052819376,3.9865538594787298,3.5842974809605463,3.5902027394870983,3.7062550947116826,3.8427664880461445,3.9734523836034867,4.091275783071476,4.194996708925472,4.285077985396056,4.362441801174749,4.428094705251767,4.483016988926661,4.528132403116502,4.564302140705681,4.592326011202181,4.612945617543849,4.626847965038386,4.634669034867531,4.636997189879343,4.634376381956114,4.6273091606221985,4.616259491274127,4.601655393565139,4.5838914106541555,4.563330919634295,4.54030829291281,4.515130919750894,4.488081096625422,4.459417794555771,4.429378311048887
2024-01-12,2.9038078913124035,2.9927726787491493,-4.800279354978402e-05,4.862448300139066,0.6682416075854386,19.977821590295182,4.573582010490472,4.081347002387172,3.8934624079081805,3.8289535014866223,3.819434601532116,3.836281067390194,3.866248282180262,3.902638481466335,3.9418118706712084,3.9816817257894317,4.0210084163372715,4.059042196757985,4.095330235580354,4.129606429382406,4.16172549595173,4.191621990729848,4.219283978132973,4.244735649111056,4.268025579556351,4.289218646652479,4.30839037608352,4.325622939655784,4.341002294732208,4.354616126764303,4.366552364914055,4.376898111818831,4.385738875910292,4.393158026819594,4.399236416540727,4.404052124509392,4.632092610311863,4.136547512348969,3.947562314679153,3.8814725537266246,3.8694993074254773,3.883039685094467,3.9089496111625337,3.940644845904722,3.9745987715783757,4.008834268739426,4.042216386723614,4.074094209194437,4.104107189268995,4.1320744847583075,4.157928773888569,4.181675170135124,4.203364937655974,4.22307826912928,4.240912793955963,4.2569758109138895,4.271378998820947,4.284234808740077,4.295654016055519,4.305744083181144,4.3146080945401595,4.322344098349669,4.329044738638207,4.334797094324417,4.339682665381046,4.343777462459837,3.8054436864257712,3.49427137530662,3.565771139427548,3.7082453028046545,3.8530000963368236,3.9856816273904823,4.104035614421606,4.208453338499593,4.2998586743978,4.3792386672695445,4.4475419048595075,4.505659038229226,4.554421502196257,4.5946041275795455,4.626928452055555,4.652066024586582,4.670641554957138,4.68323588404955,4.690388777775932,4.692601553220402,4.690339546360771,4.684034430499467,4.674086394081311,4.660866186098065,4.644717036817286,4.625956461133771,4.604877951426597,4.581752566412479,4.556830422115752,4.5303420907256005
2024-01-16,2.9155689241340843,2.9046612394690707,7.838417591939994e-05,5.062210735271506,0.7339914812699139,18.242584207380837,4.635486864506982,4.169727144039448,3.9876252645317707,3.9264503476685904,3.920613048701858,3.9414245783199426,3.9752705994378337,4.015193588663535,4.057413684249149,4.099782445087312,4.141044518867796,4.180460562685802,4.217602690449527,4.252237539716932,4.284256373914227,4.313631698445694,4.340389472071491,4.364590835400373,4.386319835377983,4.405675033264877,4.4227636890266995,4.437697691080806,4.450590690084113,4.461556076502132,4.470705557539474,4.4781481647210475,4.483989573855684,4.48833165331556,4.491272180127282,4.492904679841804,4.69501530338021,4.22628106589927,4.0432563826387895,3.980532981437811,3.972117036628982,3.9893686362542606,4.0188133914197985,4.0536461497742575,4.090234831152272,4.126570472020143,4.1615278212504,4.194487697681105,4.225132065649728,4.253326913767315,4.279052360220453,4.302359448771085,4.323342688808447,4.342122229032364,4.358832112524732,4.373612473110853,4.386604342625295,4.397946218971994,4.407771838491074,4.416208780591885,4.4233776513370255,4.429391670779702,4.434356541280389,4.438370509838356,4.441524562323969,4.443902704985669,3.9220038855488855,3.6033650314773644,3.670575173492572,3.819484546082923,3.973615843467958,4.114686844018617,4.239222248100958,4.347450407165251,4.440466238227152,4.519510324713665,4.585789511433119,4.640435813911449,4.684500428431752,4.718956434573262,4.744703446978384,4.762572507167565,4.773330794133843,4.777686061211385,4.776290789944212,4.769746072102211,4.758605235383616,4.743377228681766,4.724529782142524,4.702492356378585,4.6776588943356385,4.6503903884708,4.621017275115974,4.589841667158002,4.557139435471717,4.523162148888677
